kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err2,koi_time0bk,koi_time0bk_err2,koi_impact,koi_impact_err2,koi_duration,koi_duration_err2,koi_depth,koi_prad_err1,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,koi_srad_err2,ra,dec,koi_kepmag,koi_prad
K06074.01,FALSE POSITIVE,FALSE POSITIVE,0.0,8.4803048,-1.76e-05,135.85228,-0.0017,0.027,-0.027,7.5348,-0.0541,2672.9,0.96,777.0,86.01,70.1,1.0,5478.0,4.573,0.812,-0.075,298.79437,46.680771,15.736,4.13
K00266.02,CANDIDATE,CANDIDATE,1.0,47.7439509,-0.0003349,160.15905,-0.00575,0.977,-0.692,2.99,-0.129,96.9,0.28,575.0,25.84,15.0,2.0,5949.0,4.272,1.292,-0.209,295.40433,42.981422,11.472,1.74
K00992.02,CANDIDATE,CANDIDATE,0.961,4.57834367,-6.382e-05,132.2982,-0.0109,0.232,-0.232,3.987,-0.289,140.7,0.23,1206.0,499.41,11.4,2.0,5782.0,4.28,1.22,-0.176,291.49942,37.05928,15.214,1.44
K01522.02,CANDIDATE,CANDIDATE,0.958,12.654896,-0.000174,134.6826,-0.013,0.009,-0.009,4.325,-0.281,100.6,0.28,801.0,97.41,10.4,2.0,5833.0,4.407,1.022,-0.155,295.80658,50.909801,14.264,1.02
K06168.01,CANDIDATE,CANDIDATE,0.48376823014383996,131.258668,-0.003652,182.3187,-0.0228,0.4901,-0.2885,4.89,-0.639,153.0,1.09,433.0,8.31,8.5,2.0,6443.0,4.325,1.248,-0.182,296.58698,43.766918,12.236,1.59
K07870.01,CANDIDATE,CANDIDATE,0.982,92.552007,-0.00131,221.5872,-0.0103,0.513,-0.484,2.135,-0.424,282.6,0.6,440.0,8.87,7.3,1.0,5808.0,4.306,1.22,-0.232,297.0672,44.0676,14.452,2.1
K06168.02,CANDIDATE,CANDIDATE,0.48376823014383996,75.072964,-0.004914,147.1591,-0.0373,0.2602,-0.2601,9.21,-1.9,74.3,0.74,522.0,17.51,7.1,3.0,6443.0,4.325,1.248,-0.182,296.58698,43.766918,12.236,1.09
K06168.03,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,404.701927,-0.005711,196.6089,-0.0116,0.2598,-0.2598,3.981,-0.458,236.2,1.33,298.0,1.85,7.8,4.0,6443.0,4.325,1.248,-0.182,296.58698,43.766918,12.236,1.94
K06169.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.779609509,-6.132e-06,131.67843,-0.00714,0.676,-0.512,4.013,-0.208,88.5,0.32,2097.0,4557.44,21.0,1.0,5899.0,4.37,1.07,-0.173,296.7114,43.85815,15.211,1.07
K06172.01,CANDIDATE,CANDIDATE,0.48376823014383996,31.8134892,-0.0003023,137.82331,-0.00771,0.2316,-0.2316,1.422,-0.353,234.2,0.44,496.0,14.31,5.2,2.0,5505.0,4.586,0.776,-0.061,291.06699,44.071201,14.458,1.18
K02610.02,CANDIDATE,CANDIDATE,0.441,115.230655,-0.002097,176.644,-0.0134,0.95,-0.659,17.735,-0.373,164.4,0.96,632.0,37.8,21.3,2.0,6585.0,3.813,2.517,-1.204,292.09332,37.61348,12.605,4.02
K02714.03,CONFIRMED,CANDIDATE,0.955,184.262741,-0.002694,255.2287,-0.0112,0.885,-0.632,11.94,-0.233,292.2,0.44,380.0,4.93,21.1,3.0,6115.0,4.249,1.291,-0.216,290.08276,50.86348,13.312,2.57
K02719.02,CANDIDATE,CANDIDATE,0.99,106.25976,-0.002607,132.2417,-0.0216,0.209,-0.209,6.101,-0.849,354.0,0.1,303.0,1.99,7.7,2.0,4827.0,4.508,0.823,-0.086,291.18497,40.311211,15.141,1.5
K02828.02,CANDIDATE,CANDIDATE,0.767,505.462916,-0.008292,458.07755,-0.00863,0.489,-0.45,10.127,-0.381,1724.0,0.28,181.0,0.25,17.6,2.0,4817.0,4.499,0.833,-0.084,289.53882,41.892818,15.768,3.46
K02869.02,CANDIDATE,CANDIDATE,0.48376823014383996,274.743032,-0.008618,300.5018,-0.0164,0.4073,-0.4073,9.137,-0.698,309.0,1.34,330.0,2.82,12.2,2.0,6277.0,4.306,1.207,-0.181,296.29355,43.403271,13.749,2.16
K02871.03,CANDIDATE,CANDIDATE,0.48376823014383996,18.0811429,-0.0005316,140.5222,-0.0332,0.6214,-0.4841,4.44,-1.0,71.2,0.33,638.0,39.18,5.7,3.0,5693.0,4.551,0.856,-0.065,290.20163,48.185822,14.754,0.75
K02926.03,CONFIRMED,CANDIDATE,1.0,20.9569985,-0.0001793,139.07664,-0.00968,0.112,-0.112,3.493,-0.134,1917.9,0.15,363.0,4.11,22.7,3.0,3891.0,4.718,0.564,-0.026,283.33606,47.174541,16.279,2.38
K06173.01,CANDIDATE,CANDIDATE,0.48376823014383996,214.013044,-0.007168,179.8607,-0.0233,0.1289,-0.1289,7.87,-2.2,123.2,0.92,397.0,5.89,9.0,5.0,6698.0,4.267,1.37,-0.232,291.74231,44.074871,12.445,1.54
K06176.01,CANDIDATE,CANDIDATE,0.48376823014383996,143.09688,-0.01527,143.701,-0.157,0.1129,-0.1128,17.74,-6.5,125.0,0.39,441.0,8.94,6.4,2.0,6725.0,4.335,1.31,-0.116,287.9856,44.147202,11.538,1.48
K06177.01,FALSE POSITIVE,FALSE POSITIVE,0.001,0.978362973,-4.324e-06,132.126,-0.00389,0.267,-0.267,1.206,-0.127,37.1,0.33,2772.0,13948.03,15.9,2.0,7193.0,4.156,1.671,-0.35,301.13428,44.100128,12.34,1.04
K06178.01,CANDIDATE,CANDIDATE,0.989,13.0327301,-0.00015,133.6778,-0.0101,0.67,-0.457,3.902,-0.313,242.3,0.46,809.0,101.4,11.1,1.0,6122.0,4.471,0.996,-0.12,287.53177,44.30801,15.863,1.64
K02926.04,CONFIRMED,CANDIDATE,1.0,37.6333868,-0.0007794,158.8156,-0.0238,0.338,-0.338,4.49,-0.221,1661.7,0.14,299.0,1.88,18.6,4.0,3891.0,4.718,0.564,-0.026,283.33606,47.174541,16.279,2.25
K02971.02,CANDIDATE,CANDIDATE,0.999,31.9533679,-0.0006667,159.6588,-0.0181,0.773,-0.533,8.424,-0.486,106.1,0.29,725.0,65.15,15.2,2.0,6313.0,4.228,1.467,-0.188,297.39371,39.829041,12.742,1.65
K03028.02,CANDIDATE,CANDIDATE,0.48376823014383996,458.16754,-0.03153,462.2522,-0.0504,0.1573,-0.1569,6.97,-2.8,683.0,0.83,208.0,0.45,5.6,2.0,5536.0,4.566,0.816,-0.062,294.96246,46.676289,15.983,2.11
K03088.02,CANDIDATE,CANDIDATE,0.48376823014383996,67.8766605,-0.0007965,187.3703,-0.0105,0.0011,-0.001,2.598,-0.229,389.2,0.82,455.0,10.11,9.1,2.0,6018.0,4.485,0.975,-0.089,291.16437,45.318291,14.953,1.92
K03214.02,CANDIDATE,CANDIDATE,1.0,25.0901574,-0.0004822,138.4988,-0.0162,0.935,-0.651,8.273,-0.545,37.7,0.27,852.0,124.33,12.1,2.0,6033.0,3.985,1.788,-0.571,298.67377,43.795479,12.014,1.35
K03371.02,CONFIRMED,CANDIDATE,1.0,12.25384348,-8.837e-05,143.70549,-0.00511,0.441,-0.244,2.373,-0.198,147.7,0.13,678.0,50.05,12.3,2.0,5413.0,4.579,0.82,-0.027,285.31381,48.72525,13.747,1.0
K03401.02,CANDIDATE,CANDIDATE,0.48376823014383996,326.6708,-0.01608,327.7185,-0.0385,0.6133,-0.4804,10.84,-1.5,386.4,0.75,283.0,1.52,10.8,1.0,5896.0,4.343,1.072,-0.172,297.47839,46.81575,14.388,2.2
K00238.03,CANDIDATE,CANDIDATE,0.784,362.97828,-0.01599,256.5011,-0.0258,0.055,-0.055,14.083,-0.744,260.6,0.33,296.0,1.81,13.0,2.0,6086.0,4.274,1.216,-0.179,296.99863,42.78196,14.061,1.96
K00593.04,CANDIDATE,CANDIDATE,0.744,240.192808,-0.008989,168.3047,-0.0307,0.814,-0.575,9.72,-0.627,605.8,0.83,298.0,1.86,12.0,4.0,6004.0,4.484,0.977,-0.101,294.98914,46.838329,14.957,2.68
K00993.03,CANDIDATE,CANDIDATE,0.149,86.723653,-0.001758,195.3511,-0.0168,0.662,-0.466,4.852,-0.506,241.0,0.39,391.0,5.5,9.4,3.0,5830.0,4.54,0.876,-0.078,290.72867,37.252651,14.246,1.43
K06093.01,CANDIDATE,CANDIDATE,0.283,20.5736113,-0.0008822,149.1939,-0.0328,0.032,-0.032,11.222,-0.939,76.0,0.35,1197.0,484.82,12.3,1.0,5440.0,3.404,4.524,-1.665,292.55194,37.421211,13.33,3.86
K03163.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,0.566801886,-5.474e-06,131.8258,-0.0101,0.3733,-0.3732,5.733,-0.63,5.9,0.31,3862.0,52564.19,16.3,1.0,7589.0,4.023,2.169,-0.387,291.2699,42.692009,10.238,0.54
K03169.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,180.71809,-0.02989,222.2962,-0.0461,0.8856,-0.6346,10.85,-1.8,31.2,0.81,546.0,20.98,8.6,1.2398837469260005,7608.0,4.08,1.991,-0.309,280.7475,43.601841,10.505,1.28
K03173.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,434.39148,-0.01074,131.4436,-0.0256,0.9936,-0.0845,13.02,-1.3,120.3,0.65,236.0,0.73,10.4,1.2398837469260005,5971.0,4.514,0.868,-0.078,289.73468,46.64534,10.614,1.59
K03181.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,73.26417,-0.0126,173.8331,-0.0468,0.4719,-0.4709,5.54,-2.6,38.4,0.07,584.0,27.47,3.0,1.2398837469260005,5424.0,3.832,2.11,-0.13,295.6828,39.618729,11.026,1.32
K03184.02,CONFIRMED,FALSE POSITIVE,0.48376823014383996,11.3220104,-0.0005669,142.7143,-0.0322,0.1749,-0.1749,5.86,-0.84,17.1,0.3,1215.0,515.77,8.1,1.2398837469260005,6003.0,3.825,2.193,-1.02,288.39529,39.872627,11.158,0.91
K03187.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.705891195,-3.804e-06,131.62062,-0.00416,0.511,-0.511,5.281,-0.298,15.0,0.34,4884.0,134291.26,32.9,1.0,10346.0,4.077,2.449,-0.838,294.20782,39.789291,11.321,1.0
K03191.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,377.88909,-0.01213,143.4845,-0.023,0.1164,-0.1163,9.259,-0.716,92.8,1.33,606.0,31.87,11.6,1.2398837469260005,9030.0,3.822,3.218,-1.024,290.81604,47.682892,11.471,3.17
K03192.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,199.21638,-0.01872,293.6619,-0.0404,0.5,-0.409,9.23,-1.8,62.5,0.98,706.0,58.73,10.6,1.2398837469260005,8914.0,3.896,2.867,-0.799,285.13657,48.257301,11.472,2.36
K03195.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,121.70747,-0.01182,229.2617,-0.0696,0.9778,-0.6789,1.37,-2.4,98.2,0.11,580.0,26.67,6.9,1.2398837469260005,6362.0,3.858,2.27,-0.08,281.12289,47.16489,11.496,3.02
K03199.01,FALSE POSITIVE,FALSE POSITIVE,0.0,3.88258905,-3.813e-05,134.82111,-0.00681,0.553,-0.478,2.741,-0.232,57.8,0.0,1158.0,426.41,13.2,1.0,5780.0,4.438,1.0,-0.3948059586631486,299.87357,40.607719,11.706,0.78
K03201.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,135.57186,-0.01322,245.3504,-0.0517,0.2687,-0.2687,9.94,-1.6,41.2,0.33,439.0,8.77,5.7,1.2398837469260005,6070.0,4.117,1.277,-0.414,292.08047,37.67461,11.766,0.83
K03207.01,CANDIDATE,CANDIDATE,0.0,0.954388314,-3.967e-06,132.44537,-0.00326,0.737,-0.687,6.26,-1.9,57.2,0.38,3406.0,31694.26,56.3,1.0,7056.0,3.813,2.785,-0.871,288.23862,46.118061,11.872,2.27
K03215.01,FALSE POSITIVE,FALSE POSITIVE,0.005,1.039046871,-8.411e-06,131.54272,-0.00693,0.096,-0.096,1.689,-0.207,24.4,0.1,1774.0,2348.45,9.3,1.0,5689.0,4.422,0.976,-0.131,291.65018,38.40937,12.023,0.48
K03222.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,0.607538435,-3.993e-06,131.70989,-0.00424,0.9849,-0.6835,5.549,-0.308,34.9,0.91,3219.0,25377.69,30.4,2.0,7076.0,4.147,1.691,-0.318,291.49722,47.463509,12.156,1.34
K03228.01,FALSE POSITIVE,FALSE POSITIVE,0.001,0.98762513,-3.85e-06,131.97212,-0.00294,0.547,-0.353,1.127,-0.101,28.6,0.42,3728.0,45704.5,14.8,1.0,9456.0,4.172,2.022,-0.497,299.436,40.477852,12.234,1.14
K03235.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,66.713573,-0.00193,170.075,-0.016,0.4916,-0.4211,4.487,-0.644,63.9,0.42,555.0,22.47,6.7,1.2398837469260005,6745.0,4.361,1.182,-0.139,291.4325,37.93618,12.301,0.98
K03251.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,135.223193,-0.007923,246.3872,-0.0236,0.0177,-0.0174,8.989,-0.996,56.3,0.49,417.0,7.18,8.9,1.2398837469260005,6181.0,4.279,1.227,-0.211,284.01102,44.49432,12.452,0.92
K03381.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,35.2340413,-0.0007767,164.0831,-0.0148,0.2713,-0.2712,11.874,-0.568,465.5,0.87,602.0,31.14,14.7,1.2398837469260005,6295.0,4.456,1.014,-0.096,292.55002,39.023811,15.598,2.21
K03406.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,15.6937855,-0.0003591,131.9841,-0.0186,0.2227,-0.2226,5.149,-0.339,367.7,0.75,755.0,76.79,14.2,1.2398837469260005,5868.0,4.397,1.037,-0.135,297.97269,48.672981,15.281,1.99
K03420.01,CANDIDATE,CANDIDATE,0.966,5.77451117,-5.805e-05,134.51434,-0.00818,0.348,-0.348,3.752,-0.262,156.3,0.31,1232.0,544.74,11.2,2.0,5821.0,4.127,1.492,-0.294,294.01529,42.824371,15.589,1.87
K03488.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,63.571688,-0.008583,186.4598,-0.0327,0.7182,-0.4791,6.01,-1.8,591.0,0.76,399.0,6.02,5.4,1.2398837469260005,5504.0,4.572,0.819,-0.062,283.42587,41.325531,15.635,2.14
K03507.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,338.20075,-0.05285,263.5018,-0.0831,0.2434,-0.2433,15.23,-2.9,678.2,0.7,223.0,0.59,11.1,1.2398837469260005,5381.0,4.575,0.811,-0.057,294.99933,44.213531,15.65,2.08
K00351.07,CONFIRMED,CANDIDATE,0.995,124.922516,-0.002816,129.7295,-0.0216,0.943,-0.645,11.942,-0.451,498.7,0.55,407.0,6.45,24.4,5.0,5970.0,4.317,1.2,-0.16,284.4335,49.305161,13.804,3.37
K03833.01,FALSE POSITIVE,FALSE POSITIVE,0.0,49.5740154,-0.0003834,201.97177,-0.00587,0.472,-0.083,63.196,-0.472,8772.9,0.53,280.0,1.46,200.6,1.0,4040.0,4.714,0.527,-0.083,293.53409,44.477085,13.534,5.01
K01231.02,FALSE POSITIVE,FALSE POSITIVE,0.0,10.42360821,-8.577e-05,138.01504,-0.00762,0.001,-0.001,5.404,-0.199,878.3,0.13,515.0,16.64,18.7,3.0,4260.0,4.663,0.58,-0.06,297.33563,41.89048,15.719,1.67
K01920.02,CANDIDATE,CANDIDATE,0.847,10.1384691,-0.0001919,137.7149,-0.0129,0.207,-0.207,4.026,-0.417,92.8,0.16,723.0,64.55,9.1,2.0,5483.0,4.589,0.779,-0.059,285.12204,44.1106,14.64,0.74
K01992.03,CONFIRMED,CANDIDATE,0.017,85.517344,-0.001846,181.351,-0.0198,0.944,-0.679,9.331,-0.38,270.2,0.45,482.0,12.75,12.9,3.0,5592.0,4.115,1.451,-0.342,289.19958,49.305721,14.513,3.04
K06618.01,CANDIDATE,CANDIDATE,0.48376823014383996,8.6040858,-0.0001764,138.163,-0.0154,0.4146,-0.4145,3.01,-1.1,87.6,0.3,947.0,189.96,6.4,1.0,6250.0,4.472,0.986,-0.092,292.17029,40.907162,15.173,0.94
K06624.01,FALSE POSITIVE,FALSE POSITIVE,0.112,26.2402438,-0.0003854,151.5242,-0.0146,0.36,-0.36,3.024,-0.391,174.0,0.27,583.0,27.36,7.9,1.0,5649.0,4.45,0.875,-0.136,299.55539,40.996132,14.68,1.16
K07882.01,CANDIDATE,CANDIDATE,0.529,65.415183,-0.001268,140.2325,-0.0164,0.377,-0.377,4.224,-0.561,417.1,0.08,295.0,1.79,8.9,1.0,4348.0,4.62,0.646,-0.056,291.31281,44.38192,15.559,1.31
K06755.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.428766771,-0.002147863706805708,132.1908553,-0.009932560537870474,0.354,-0.3325574643249177,3.9753,-0.33994151372118553,92.2,0.3,1737.0,2157.42,3.6,1.0,6197.0,4.449,1.035,-0.111,286.92691,42.108849,14.701,1.01
K06756.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,14.5567427,-0.0001012,135.6994,-0.0056,0.4308,-0.4308,1.421,-0.412,185.1,0.51,783.0,89.02,8.9,1.0,6153.0,4.471,0.993,-0.092,293.04248,42.11232,14.927,1.38
K06887.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.622303871,-6.935e-06,132.0916,-0.0115,0.338,-0.338,1.84,-0.28,80.9,0.17,2032.0,4050.15,9.9,1.0,5672.0,4.447,0.853,-0.129,282.31512,43.266312,14.519,0.77
K06888.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,23.3924063,-0.0003839,139.7612,-0.0153,0.3153,-0.3153,3.416,-0.443,62.3,0.37,701.0,57.23,8.1,1.0,6221.0,4.4,1.05,-0.114,284.17172,43.200809,12.845,0.84
K06889.01,CANDIDATE,CANDIDATE,0.48376823014383996,75.906736,-0.003878,185.6963,-0.0408,0.0506,-0.0506,11.64,-1.6,26.9,0.23,507.0,15.65,9.2,1.0,6140.0,4.248,1.206,-0.236,286.14291,43.236351,11.649,0.63
K06890.01,CANDIDATE,CANDIDATE,0.952,2.15888911,-1.562e-05,131.97752,-0.0063,0.224,-0.224,1.791,-0.205,102.4,0.1,1130.0,384.49,9.9,1.0,5269.0,4.627,0.713,-0.06,286.33069,43.267929,15.377,0.72
K06892.01,CANDIDATE,CANDIDATE,0.786,17.5806026,-0.0005389,148.6715,-0.0276,0.879,-0.614,4.17,-0.609,138.8,0.29,816.0,104.96,8.4,1.0,5839.0,4.199,1.358,-0.256,290.12088,43.24361,14.989,1.87
K07023.01,CANDIDATE,CANDIDATE,1.0,2.71772323,-3.965e-05,133.9451,-0.0137,0.197,-0.197,3.22,-0.726,70.3,0.03,1123.0,375.05,9.3,1.0,5135.0,4.464,0.874,-0.076,290.85971,44.350922,14.52,0.72
K07154.01,FALSE POSITIVE,FALSE POSITIVE,0.0,3.04459739,-4.591e-05,132.4989,-0.0153,0.385,-0.385,7.638,-0.338,66.1,0.11,1076.0,317.36,18.2,1.0,5525.0,4.603,0.753,-0.06,294.15503,45.70723,14.567,0.62
K07157.01,CANDIDATE,CANDIDATE,0.55,23.9830523,-0.0009788,136.7741,-0.0313,0.096,-0.096,8.77,-1.7,83.2,0.33,718.0,62.83,11.3,2.0,5696.0,4.178,1.292,-0.399,298.80557,45.759998,13.863,1.17
K07158.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,1.219049953,-8.33e-06,132.09455,-0.0057,0.0517,-0.0515,1.477,-0.192,53.5,0.96,2948.0,17862.9,10.1,1.0,5742.0,3.521,3.374,-1.842,299.68271,45.71133,13.92,2.48
K07283.01,CANDIDATE,CANDIDATE,0.48376823014383996,134.413808,-0.004797,227.9768,-0.027,0.1857,-0.1857,13.907,-0.854,206.1,0.86,391.0,5.51,12.5,1.0,6013.0,4.37,1.187,-0.166,296.89828,47.081059,14.262,1.69
K07285.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.20693963,-9.477e-06,132.63953,-0.0063,0.701,-0.523,6.881,-0.208,20.0,0.26,2847.0,15568.09,24.3,1.0,7331.0,4.041,2.041,-0.478,298.20029,47.06292,12.317,0.97
K07287.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,41.81145,-0.007041,166.5262,-0.0422,0.0121,-0.0121,2.208,-0.801,302.0,0.7,483.0,12.88,5.9,1.0,5593.0,4.478,0.812,-0.102,299.58353,47.022888,15.017,1.4
K07894.01,CANDIDATE,CANDIDATE,0.837,347.97611,-0.01268,169.433,-0.0305,0.057,-0.057,16.77,-1.1,341.3,0.49,253.0,0.97,11.9,1.0,5995.0,4.536,0.878,-0.083,290.3031,44.678089,14.648,1.62
K04526.02,CANDIDATE,CANDIDATE,1.0,11.8187288,-0.0001148,132.51,-0.0101,0.282,-0.282,4.017,-0.358,249.0,0.35,919.0,168.38,10.3,2.0,5803.0,4.211,1.328,-0.244,295.96893,38.867168,15.271,2.09
K04535.02,CANDIDATE,CANDIDATE,0.48376823014383996,5.78901936,-7.896e-05,136.9845,-0.0114,0.1847,-0.1846,3.102,-0.322,110.3,0.17,849.0,122.75,7.8,2.0,5289.0,4.546,0.748,-0.074,292.25284,38.60899,14.791,0.78
K04562.02,FALSE POSITIVE,FALSE POSITIVE,0.0,0.968065631,-6.115e-06,131.97214,-0.00554,0.518,-0.299,1.772,-0.259,92.5,0.1,1487.0,1157.58,14.0,1.0,5367.0,4.639,0.687,-0.049,300.23587,44.76952,15.247,0.68
K04766.02,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,2.45261841,-2.175e-05,133.60879,-0.00766,0.3595,-0.3595,1.9,-0.226,85.5,0.15,1108.0,355.92,8.8,2.0,5216.0,4.564,0.751,-0.065,290.46756,40.056438,15.223,0.69
K04871.02,CANDIDATE,CANDIDATE,0.48376823014383996,5.522479,-6.632e-05,133.1184,-0.0111,0.6606,-0.4984,2.666,-0.278,33.1,0.35,1288.0,650.66,8.6,2.0,6532.0,4.271,1.247,-0.207,288.52902,42.27626,13.05,0.76
K04881.02,FALSE POSITIVE,FALSE POSITIVE,0.0,0.706423768,-2.063e-06,132.15228,-0.00275,0.71,-0.471,1.0597,-0.0884,46.1,0.34,2845.0,15425.08,15.9,1.0,6514.0,4.09,1.585,-0.503,290.55087,43.994362,12.892,1.16
K06368.01,CANDIDATE,CANDIDATE,1.0,9.4588054,-0.0001645,136.8156,-0.0149,0.365,-0.365,3.66,-0.389,270.0,0.49,943.0,187.04,8.6,1.0,6247.0,4.433,1.066,-0.127,292.56421,38.931129,15.812,1.78
K06369.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,25.9534494,-0.0008078,154.8716,-0.028,0.6188,-0.5092,6.001,-0.61,528.9,0.74,554.0,22.3,10.5,1.0,5591.0,4.559,0.86,-0.064,293.66006,38.964008,15.79,2.06
K06370.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,3.49550335,-9.209e-05,132.0754,-0.0277,0.0843,-0.0842,3.799,-0.451,60.9,0.26,1081.0,322.8,9.6,1.0,5582.0,4.551,0.85,-0.064,293.66177,38.964748,14.248,0.66
K06372.01,CANDIDATE,CANDIDATE,0.48376823014383996,71.008017,-0.003061,140.865,-0.0313,0.1788,-0.1788,5.395,-0.903,170.2,0.48,419.0,7.27,6.6,1.0,5847.0,4.526,0.849,-0.076,285.27823,39.088428,14.603,1.11
K06374.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,0.634131057,-5.796e-06,131.78951,-0.00815,0.0891,-0.0891,2.851,-0.241,27.1,0.23,2488.0,9062.53,11.7,1.0,6428.0,4.345,1.109,-0.152,295.88843,39.027901,12.939,0.58
K06375.01,CANDIDATE,CANDIDATE,0.999,2.90805147,-5.232e-05,134.3193,-0.0144,0.771,-0.527,2.812,-0.591,103.1,0.28,1220.0,523.63,8.3,1.0,5889.0,4.543,0.869,-0.069,295.89651,39.076359,14.557,0.97
